FrameNumber, xAcc, yAcc, zAcc, xGyro, yGyro, zGyro
143, -0.853760, -0.084961, -0.525391, -32.897949, -1.449585, -20.217896, 0.000000
143, -0.852295, -0.088379, -0.533691, -33.035278, -1.419067, -20.324707, 0.000000
143, -0.851318, -0.083496, -0.529053, -33.004761, -1.571655, -20.538330, 0.000000
143, -0.855469, -0.089355, -0.532959, -32.958984, -1.556396, -20.675659, 0.000000
143, -0.851318, -0.088867, -0.532471, -33.142090, -1.525879, -20.812988, 0.000000
143, -0.850830, -0.092773, -0.528076, -32.989502, -1.556396, -20.980835, 0.000000
143, -0.849121, -0.088379, -0.531982, -32.989502, -1.541138, -20.965576, 0.000000
143, -0.848633, -0.088135, -0.541504, -33.569336, -1.556396, -21.057129, 0.000000
143, -0.849121, -0.082031, -0.540039, -33.905029, -1.739502, -21.163940, 0.000000
143, -0.847412, -0.082520, -0.538086, -33.966064, -1.800537, -21.286011, 0.000000
143, -0.847656, -0.081299, -0.539307, -34.545898, -1.800537, -21.408081, 0.000000
143, -0.851074, -0.075195, -0.540039, -34.698486, -1.861572, -21.423340, 0.000000
143, -0.849121, -0.076416, -0.547119, -35.095215, -2.059937, -21.743774, 0.000000
144, -0.852539, -0.072998, -0.545166, -35.598755, -2.212524, -22.048950, 0.000000
144, -0.852295, -0.063232, -0.544922, -35.888672, -2.136230, -22.171021, 0.000000
144, -0.861084, -0.063232, -0.542480, -36.575317, -2.166748, -22.445679, 0.000000
144, -0.856445, -0.058838, -0.539551, -37.033081, -2.304077, -22.781372, 0.000000
144, -0.860840, -0.059814, -0.547363, -37.429810, -2.410889, -23.117065, 0.000000
144, -0.859375, -0.060791, -0.550049, -37.963867, -2.380371, -23.513794, 0.000000
144, -0.867188, -0.061035, -0.552490, -38.482666, -2.502441, -23.971558, 0.000000
144, -0.864258, -0.064209, -0.553467, -38.803101, -2.609253, -24.520874, 0.000000
144, -0.863770, -0.065430, -0.558594, -39.138794, -2.746582, -24.902344, 0.000000
144, -0.862793, -0.073975, -0.568115, -39.306641, -3.082275, -25.192261, 0.000000
144, -0.860107, -0.077881, -0.567627, -39.413452, -3.402710, -25.604248, 0.000000
144, -0.865479, -0.083008, -0.576660, -39.627075, -3.753662, -25.894165, 0.000000
144, -0.861816, -0.086182, -0.584961, -39.688110, -3.936768, -26.062012, 0.000000
144, -0.860107, -0.089844, -0.578613, -39.825439, -4.455566, -26.290894, 0.000000
144, -0.858398, -0.093750, -0.580078, -39.718628, -4.943848, -26.428223, 0.000000
144, -0.855469, -0.093994, -0.581543, -39.779663, -5.371094, -26.473999, 0.000000
145, -0.859131, -0.095459, -0.584961, -39.871216, -5.920410, -26.535034, 0.000000
145, -0.853760, -0.092773, -0.575684, -39.947510, -6.393433, -26.687622, 0.000000
145, -0.852295, -0.094482, -0.572266, -40.496826, -7.003784, -26.733398, 0.000000
145, -0.849854, -0.093994, -0.566406, -40.588379, -7.644653, -26.733398, 0.000000
145, -0.846680, -0.089600, -0.557129, -40.527344, -7.980347, -26.596069, 0.000000
145, -0.847900, -0.086670, -0.543213, -40.969849, -8.209229, -26.702881, 0.000000
145, -0.846680, -0.083496, -0.532715, -40.740967, -8.377075, -26.748657, 0.000000
145, -0.842773, -0.079834, -0.531250, -40.924072, -8.605957, -26.809692, 0.000000
145, -0.843994, -0.069580, -0.526367, -40.756226, -8.483887, -26.992798, 0.000000
145, -0.842041, -0.068604, -0.511963, -40.557861, -8.209229, -27.130127, 0.000000
145, -0.841797, -0.062988, -0.512207, -40.496826, -7.965088, -27.481079, 0.000000
145, -0.838867, -0.058105, -0.503174, -40.374756, -7.675171, -27.770996, 0.000000
145, -0.838623, -0.051514, -0.503174, -40.145874, -7.293701, -28.228760, 0.000000
145, -0.837158, -0.048096, -0.489502, -39.962769, -6.759644, -28.594971, 0.000000
145, -0.839355, -0.044922, -0.488525, -39.916992, -6.332397, -28.900146, 0.000000
145, -0.830322, -0.049072, -0.489990, -39.810181, -5.569458, -29.190063, 0.000000
145, -0.832031, -0.046143, -0.490967, -39.871216, -4.684448, -29.479980, 0.000000
146, -0.833740, -0.042969, -0.487061, -39.825439, -4.043579, -29.785156, 0.000000
146, -0.831543, -0.050049, -0.496094, -39.718628, -3.189087, -30.151367, 0.000000
146, -0.832520, -0.053955, -0.491699, -39.627075, -2.426147, -30.303955, 0.000000
146, -0.831055, -0.054443, -0.499512, -39.382935, -1.617432, -30.563354, 0.000000
146, -0.833252, -0.055420, -0.503662, -39.169312, -0.991821, -30.731201, 0.000000
146, -0.833252, -0.052246, -0.508545, -39.016724, -0.335693, -30.670166, 0.000000
146, -0.834473, -0.053223, -0.524658, -39.138794, 0.289917, -30.715942, 0.000000
146, -0.837158, -0.055420, -0.528809, -39.123535, 1.113892, -30.685425, 0.000000
146, -0.836182, -0.051514, -0.533447, -39.413452, 1.419067, -30.731201, 0.000000
146, -0.843018, -0.051270, -0.535156, -39.352417, 1.937866, -30.624390, 0.000000
146, -0.843262, -0.052734, -0.547119, -39.428711, 2.502441, -30.548096, 0.000000
146, -0.843262, -0.055420, -0.547607, -39.810181, 2.899170, -30.593872, 0.000000
146, -0.842773, -0.054932, -0.559082, -40.069580, 3.158569, -30.426025, 0.000000
146, -0.845215, -0.052246, -0.566650, -40.237427, 3.524780, -30.502319, 0.000000
146, -0.845215, -0.057861, -0.569092, -40.481567, 3.723145, -30.364990, 0.000000
146, -0.846436, -0.059570, -0.578613, -40.649414, 3.860474, -30.364990, 0.000000
146, -0.847900, -0.057373, -0.578613, -40.893555, 4.241943, -30.197144, 0.000000
147, -0.839600, -0.063477, -0.582520, -41.015625, 4.486084, -30.044556, 0.000000
147, -0.845947, -0.062988, -0.587402, -41.061401, 4.699707, -29.937744, 0.000000
147, -0.844727, -0.065918, -0.591797, -40.985107, 5.187988, -30.014038, 0.000000
147, -0.843506, -0.069824, -0.591553, -40.786743, 5.416870, -29.769897, 0.000000
147, -0.840088, -0.071045, -0.593506, -40.603638, 5.767822, -29.647827, 0.000000
147, -0.843262, -0.072021, -0.599854, -40.374756, 6.195068, -29.586792, 0.000000
147, -0.838379, -0.073486, -0.594971, -40.023804, 6.546021, -29.251099, 0.000000
147, -0.844482, -0.072998, -0.602295, -39.825439, 6.668091, -29.022217, 0.000000
147, -0.844482, -0.067383, -0.609619, -39.718628, 7.141113, -29.006958, 0.000000
147, -0.845703, -0.062256, -0.594971, -39.474487, 7.583618, -28.732300, 0.000000
147, -0.849121, -0.059814, -0.604004, -39.337158, 7.934570, -28.610229, 0.000000
147, -0.848633, -0.060791, -0.604004, -39.459229, 8.361816, -28.533936, 0.000000
147, -0.848877, -0.055176, -0.602295, -39.566040, 8.666992, -28.350830, 0.000000
147, -0.850830, -0.052979, -0.605713, -39.794922, 8.972168, -28.167725, 0.000000
147, -0.853516, -0.052490, -0.608643, -39.947510, 9.384155, -28.198242, 0.000000
147, -0.848145, -0.050781, -0.610107, -40.435791, 9.643555, -28.167725, 0.000000
148, -0.849121, -0.050537, -0.619629, -40.649414, 10.055542, -28.030396, 0.000000
148, -0.851807, -0.048096, -0.619385, -40.908813, 10.360718, -27.847290, 0.000000
148, -0.852051, -0.048584, -0.623047, -40.908813, 10.604858, -27.740479, 0.000000
148, -0.854492, -0.046875, -0.627930, -40.771484, 10.665894, -27.938843, 0.000000
148, -0.852783, -0.042236, -0.624512, -40.588379, 10.986328, -27.999878, 0.000000
148, -0.856201, -0.040771, -0.622803, -40.298462, 11.383057, -27.954102, 0.000000
148, -0.862793, -0.035889, -0.624512, -39.978027, 11.566162, -28.213501, 0.000000
148, -0.860596, -0.040283, -0.622314, -39.657593, 12.008667, -28.533936, 0.000000
148, -0.865234, -0.036621, -0.628418, -39.230347, 11.978149, -28.610229, 0.000000
148, -0.869873, -0.039795, -0.630859, -38.864136, 12.161255, -28.869629, 0.000000
148, -0.862549, -0.040527, -0.638672, -38.101196, 12.390137, -29.281616, 0.000000
148, -0.862793, -0.041016, -0.635254, -37.200928, 12.619019, -29.449463, 0.000000
148, -0.867432, -0.043213, -0.631104, -36.407471, 12.695313, -29.647827, 0.000000
148, -0.863770, -0.045898, -0.637207, -35.644531, 12.847900, -30.044556, 0.000000
148, -0.865234, -0.055420, -0.630371, -33.966064, 13.137817, -30.319214, 0.000000
148, -0.860596, -0.062988, -0.636475, -33.157349, 13.061523, -30.639648, 0.000000
149, -0.858398, -0.066406, -0.637451, -32.531738, 13.168335, -30.792236, 0.000000
149, -0.861328, -0.072021, -0.640137, -31.661987, 13.626099, -30.639648, 0.000000
149, -0.860107, -0.076660, -0.634277, -30.578613, 13.565063, -30.609131, 0.000000
149, -0.859131, -0.084473, -0.639404, -29.541016, 13.595581, -30.456543, 0.000000
149, -0.855957, -0.083984, -0.636719, -28.823853, 13.824463, -30.227661, 0.000000
149, -0.856445, -0.086182, -0.632568, -28.289795, 13.916016, -29.830933, 0.000000
149, -0.857666, -0.085205, -0.636475, -27.572632, 13.992310, -29.388428, 0.000000
149, -0.857666, -0.087158, -0.637451, -26.824951, 14.343262, -29.159546, 0.000000
149, -0.856445, -0.084473, -0.637451, -26.412964, 14.526367, -28.762817, 0.000000
149, -0.859131, -0.086182, -0.637939, -25.970459, 14.495850, -28.335571, 0.000000
149, -0.862549, -0.089844, -0.629883, -25.650024, 14.526367, -27.908325, 0.000000
149, -0.861328, -0.084473, -0.640869, -25.299072, 14.770508, -27.435303, 0.000000
149, -0.862793, -0.084229, -0.635986, -24.703979, 14.862061, -26.962280, 0.000000
149, -0.866211, -0.083008, -0.642578, -24.139404, 14.816284, -26.397705, 0.000000
149, -0.868164, -0.084473, -0.635742, -23.635864, 15.060425, -25.802612, 0.000000
149, -0.870361, -0.084961, -0.640381, -23.162842, 15.106201, -25.421143, 0.000000
149, -0.868896, -0.082031, -0.639648, -22.430420, 15.090942, -25.039673, 0.000000
150, -0.868408, -0.082764, -0.646484, -21.728516, 15.380859, -24.398804, 0.000000
150, -0.876709, -0.084717, -0.647217, -20.812988, 15.380859, -24.017334, 0.000000
150, -0.873535, -0.075684, -0.646729, -19.744873, 15.533447, -23.513794, 0.000000
150, -0.880371, -0.069092, -0.645264, -18.859863, 15.869141, -22.933960, 0.000000
150, -0.876709, -0.064453, -0.645020, -17.898560, 15.991211, -22.659302, 0.000000
150, -0.880615, -0.052246, -0.635742, -17.074585, 15.960693, -22.171021, 0.000000
150, -0.882813, -0.040039, -0.635742, -16.723633, 16.250610, -21.881104, 0.000000
150, -0.890381, -0.028076, -0.638672, -16.784668, 16.479492, -21.545410, 0.000000
150, -0.894043, -0.014893, -0.638184, -16.647339, 16.510010, -21.286011, 0.000000
150, -0.895264, -0.009277, -0.640625, -17.059326, 16.647339, -21.057129, 0.000000
150, -0.900146, -0.000977, -0.635742, -17.486572, 16.647339, -20.919800, 0.000000
150, -0.900879, 0.010742, -0.643799, -18.096924, 16.754150, -20.874023, 0.000000
150, -0.904053, 0.016357, -0.652344, -18.814087, 16.647339, -20.751953, 0.000000
150, -0.908447, 0.015381, -0.650146, -19.653320, 16.616821, -20.721436, 0.000000
150, -0.908447, 0.011719, -0.663574, -20.568848, 16.494751, -20.721436, 0.000000
150, -0.909912, 0.015137, -0.665039, -21.301270, 16.510010, -20.858765, 0.000000
151, -0.910156, 0.015625, -0.674561, -21.743774, 16.174316, -20.812988, 0.000000
151, -0.911621, 0.011719, -0.683594, -22.125244, 15.731812, -20.874023, 0.000000
151, -0.908936, 0.005371, -0.687012, -22.262573, 15.518188, -20.965576, 0.000000
151, -0.911621, 0.002686, -0.689453, -22.109985, 15.197754, -21.041870, 0.000000
151, -0.913574, 0.000488, -0.686035, -21.759033, 14.724731, -21.240234, 0.000000
151, -0.912842, -0.001953, -0.693359, -21.347046, 14.038086, -21.408081, 0.000000
151, -0.916016, -0.004639, -0.698242, -20.858765, 13.732910, -21.499634, 0.000000
151, -0.912598, -0.011475, -0.695801, -20.263672, 13.336182, -21.423340, 0.000000
151, -0.913818, -0.019043, -0.705078, -19.577026, 12.680054, -21.469116, 0.000000
151, -0.913086, -0.024170, -0.698975, -18.875122, 12.313843, -21.499634, 0.000000
151, -0.913574, -0.029053, -0.693115, -18.142700, 11.856079, -21.484375, 0.000000
151, -0.912109, -0.032715, -0.695557, -17.242432, 11.093140, -21.316528, 0.000000
151, -0.905518, -0.039063, -0.686768, -16.708374, 10.345459, -21.194458, 0.000000
151, -0.903809, -0.040527, -0.682373, -15.960693, 9.841919, -20.843506, 0.000000
151, -0.899902, -0.042480, -0.679199, -15.197754, 9.353638, -20.446777, 0.000000
151, -0.897949, -0.048096, -0.671631, -14.785767, 8.804321, -20.156860, 0.000000
151, -0.892090, -0.054688, -0.662598, -14.434814, 8.300781, -19.683838, 0.000000
152, -0.896240, -0.053955, -0.652588, -14.022827, 7.705688, -19.317627, 0.000000
152, -0.887939, -0.057129, -0.647217, -13.854980, 7.141113, -18.661499, 0.000000
152, -0.889160, -0.057861, -0.643066, -13.671875, 6.790161, -18.020630, 0.000000
152, -0.885498, -0.062256, -0.631836, -13.473511, 6.301880, -17.684937, 0.000000
152, -0.883057, -0.064941, -0.635986, -13.183594, 5.905151, -17.379761, 0.000000
152, -0.875244, -0.073242, -0.633301, -12.634277, 5.569458, -16.937256, 0.000000
152, -0.873535, -0.078369, -0.627197, -12.069702, 4.974365, -16.510010, 0.000000
152, -0.873047, -0.086670, -0.621338, -11.047363, 4.501343, -16.036987, 0.000000
152, -0.870850, -0.089844, -0.613037, -10.025024, 4.211426, -15.457153, 0.000000
152, -0.871338, -0.091309, -0.607422, -8.819580, 4.180908, -15.121460, 0.000000
152, -0.866943, -0.093750, -0.604004, -7.629395, 4.028320, -14.541626, 0.000000
152, -0.869141, -0.084473, -0.602783, -6.240845, 3.677368, -13.961792, 0.000000
152, -0.867188, -0.083496, -0.598633, -5.126953, 3.479004, -13.519287, 0.000000
152, -0.865234, -0.073730, -0.593994, -4.272461, 3.433228, -12.985229, 0.000000
152, -0.865967, -0.066895, -0.590576, -3.540039, 3.173828, -12.542725, 0.000000
152, -0.864502, -0.062744, -0.586914, -2.685547, 2.838135, -12.023926, 0.000000
152, -0.860840, -0.053711, -0.580566, -2.120972, 2.380371, -11.672974, 0.000000
153, -0.864258, -0.049316, -0.574707, -1.861572, 1.983643, -11.367798, 0.000000
153, -0.862793, -0.045410, -0.573486, -1.907349, 1.800537, -11.001587, 0.000000
153, -0.862793, -0.037842, -0.556885, -1.708984, 1.373291, -10.574341, 0.000000
153, -0.859375, -0.035889, -0.557129, -1.785278, 0.869751, -10.391235, 0.000000
153, -0.858887, -0.032959, -0.562012, -2.151489, 0.564575, -10.208130, 0.000000
153, -0.858643, -0.025879, -0.562744, -2.258301, 0.106812, -10.055542, 0.000000
153, -0.859375, -0.028809, -0.554199, -2.258301, -0.366211, -9.704590, 0.000000
153, -0.856934, -0.028809, -0.552490, -2.365112, -0.534058, -9.597778, 0.000000
153, -0.855225, -0.026123, -0.547852, -2.288818, -1.129150, -9.384155, 0.000000
153, -0.847656, -0.026611, -0.539307, -2.120972, -1.358032, -9.078979, 0.000000
153, -0.844971, -0.028320, -0.538086, -1.983643, -1.663208, -8.895874, 0.000000
153, -0.846191, -0.026855, -0.524658, -1.754761, -2.105713, -8.529663, 0.000000
153, -0.844727, -0.027100, -0.510742, -1.724243, -2.456665, -8.087158, 0.000000
153, -0.840332, -0.027344, -0.506836, -1.785278, -2.624512, -7.812500, 0.000000
153, -0.840088, -0.020020, -0.498047, -1.739502, -2.761841, -7.400513, 0.000000
153, -0.836670, -0.015625, -0.487549, -1.724243, -2.731323, -7.034302, 0.000000
154, -0.833008, -0.016602, -0.471436, -1.998901, -2.761841, -6.729126, 0.000000
154, -0.832275, -0.009277, -0.466797, -2.334595, -2.700806, -6.484985, 0.000000
154, -0.832520, -0.010498, -0.460693, -2.746582, -2.624512, -5.935669, 0.000000
154, -0.828125, -0.013428, -0.447021, -3.250122, -2.212524, -5.477905, 0.000000
154, -0.825195, -0.013184, -0.448975, -3.967285, -1.983643, -4.867554, 0.000000
154, -0.825195, -0.008545, -0.439941, -4.730225, -1.754761, -4.394531, 0.000000
154, -0.819336, -0.013184, -0.440430, -5.355835, -1.342773, -3.829956, 0.000000
154, -0.823242, -0.017822, -0.444092, -5.645752, -0.793457, -3.051758, 0.000000
154, -0.819336, -0.018066, -0.447266, -6.118774, -0.259399, -2.319336, 0.000000
154, -0.822998, -0.019775, -0.446045, -6.393433, 0.274658, -1.693726, 0.000000
154, -0.820557, -0.021484, -0.447754, -6.546021, 0.778198, -0.991821, 0.000000
154, -0.822266, -0.017090, -0.457764, -6.546021, 1.220703, -0.244141, 0.000000
154, -0.819824, -0.015869, -0.459229, -6.362915, 1.510620, 0.427246, 0.000000
154, -0.819336, -0.021484, -0.463623, -5.950928, 1.983643, 0.930786, 0.000000
154, -0.823242, -0.020264, -0.474609, -5.401611, 2.563477, 1.434326, 0.000000
154, -0.816406, -0.017090, -0.478027, -5.203247, 3.128052, 2.105713, 0.000000
154, -0.818604, -0.017090, -0.477295, -4.653931, 3.555298, 2.746582, 0.000000
155, -0.824219, -0.010254, -0.489258, -3.875732, 4.211426, 3.372192, 0.000000
155, -0.825928, -0.004150, -0.492188, -3.601074, 4.592896, 4.013062, 0.000000
155, -0.826660, 0.002197, -0.500000, -3.326416, 4.837036, 4.684448, 0.000000
155, -0.831055, 0.007568, -0.507568, -3.555298, 5.111694, 5.081177, 0.000000
155, -0.835205, 0.016602, -0.512695, -3.601074, 5.294800, 5.584717, 0.000000
155, -0.832031, 0.018555, -0.523193, -3.906250, 5.340576, 6.057739, 0.000000
155, -0.829590, 0.027344, -0.533936, -4.486084, 5.401611, 6.576538, 0.000000
155, -0.833008, 0.036621, -0.537354, -5.020142, 5.386353, 6.988525, 0.000000
155, -0.832764, 0.041504, -0.546143, -5.447388, 5.355835, 7.247925, 0.000000
155, -0.833252, 0.042969, -0.548828, -6.149292, 5.111694, 7.385254, 0.000000
155, -0.834473, 0.048096, -0.555908, -6.774902, 4.623413, 7.598877, 0.000000
155, -0.836182, 0.052734, -0.562500, -7.369995, 4.226685, 7.827759, 0.000000
155, -0.836426, 0.055908, -0.559082, -7.766724, 4.119873, 7.949829, 0.000000
155, -0.833984, 0.061523, -0.565430, -8.087158, 3.799438, 8.041382, 0.000000
155, -0.836670, 0.066406, -0.569092, -8.300781, 3.158569, 7.904053, 0.000000
155, -0.834717, 0.073730, -0.568604, -8.377075, 2.700806, 7.781982, 0.000000
155, -0.833252, 0.070068, -0.576660, -8.377075, 2.334595, 7.720947, 0.000000
156, -0.831543, 0.070557, -0.570557, -8.071899, 1.907349, 7.293701, 0.000000
156, -0.829346, 0.069092, -0.570313, -7.797241, 1.449585, 6.958008, 0.000000
156, -0.830322, 0.074463, -0.571289, -7.629395, 0.991821, 6.683350, 0.000000
156, -0.825684, 0.064941, -0.572754, -7.339478, 0.762939, 6.378174, 0.000000
156, -0.826660, 0.062988, -0.572266, -6.759644, 0.411987, 5.996704, 0.000000
156, -0.821045, 0.056396, -0.566650, -6.134033, -0.213623, 5.676270, 0.000000
156, -0.820801, 0.053467, -0.573242, -5.432129, -0.793457, 5.371094, 0.000000
156, -0.814697, 0.050537, -0.558105, -4.669189, -1.083374, 5.050659, 0.000000
156, -0.807373, 0.041992, -0.552246, -3.875732, -1.525879, 4.684448, 0.000000
156, -0.805176, 0.041260, -0.553467, -3.067017, -1.770020, 4.608154, 0.000000
156, -0.804688, 0.038330, -0.541016, -2.258301, -1.998901, 4.562378, 0.000000
156, -0.798584, 0.029053, -0.537842, -1.510620, -2.334595, 4.409790, 0.000000
156, -0.799072, 0.033203, -0.530762, -0.946045, -2.593994, 4.302979, 0.000000
156, -0.793213, 0.034668, -0.520020, -0.473022, -2.655029, 4.516602, 0.000000
156, -0.795654, 0.037842, -0.510254, -0.671387, -2.777100, 4.592896, 0.000000
156, -0.791504, 0.034424, -0.510498, -1.266479, -2.655029, 4.638672, 0.000000
157, -0.794678, 0.032227, -0.512451, -1.861572, -2.731323, 4.684448, 0.000000
157, -0.790771, 0.033936, -0.513672, -2.761841, -3.112793, 5.035400, 0.000000
157, -0.796631, 0.031982, -0.519043, -3.936768, -3.234863, 5.172729, 0.000000
157, -0.797607, 0.031250, -0.519531, -4.531860, -3.479004, 5.386353, 0.000000
157, -0.791992, 0.035889, -0.526855, -5.416870, -3.753662, 5.676270, 0.000000
157, -0.797119, 0.029785, -0.535889, -6.072998, -3.921509, 5.783081, 0.000000
157, -0.797607, 0.030762, -0.538574, -6.561279, -4.394531, 6.027222, 0.000000
157, -0.800293, 0.027832, -0.537842, -7.110596, -4.638672, 6.088257, 0.000000
157, -0.798340, 0.032715, -0.544189, -7.369995, -5.035400, 6.057739, 0.000000
157, -0.800293, 0.029053, -0.542725, -7.675171, -5.538940, 6.072998, 0.000000
157, -0.803955, 0.033691, -0.548096, -8.010864, -5.920410, 6.134033, 0.000000
157, -0.803711, 0.032959, -0.551758, -8.224487, -6.454468, 6.072998, 0.000000
157, -0.802490, 0.035889, -0.542725, -8.010864, -7.110596, 5.966187, 0.000000
